oldUrl,oldPath,newPath,type,confidence,needsReview,h1,sourceSitemap
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-di-sicurezza/madico-rs-40-ps-sr-8-mil/","/pellicole-per-vetri/pellicole-di-sicurezza/madico-rs-40-ps-sr-8-mil/","/prodotti/madico-rs-40-ps-sr-8-mil/","product","high","false","Pellicola antisolare di sicurezza RS 40 PS SR 8 MIL","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-sicurezza-1.xml"
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-di-sicurezza/madico-safetyshield-800/","/pellicole-per-vetri/pellicole-di-sicurezza/madico-safetyshield-800/","/prodotti/madico-safetyshield-800/","product","high","false","Pellicola di sicurezza Madico Safetyshield 800","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-sicurezza-1.xml"
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-di-sicurezza/madico-safetyshield-1500/","/pellicole-per-vetri/pellicole-di-sicurezza/madico-safetyshield-1500/","/prodotti/madico-safetyshield-1500/","product","high","false","Pellicola di sicurezza Madico Safetyshield 1500","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-sicurezza-1.xml"
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-di-sicurezza/madico-cl-400-e-ps-sr/","/pellicole-per-vetri/pellicole-di-sicurezza/madico-cl-400-e-ps-sr/","/prodotti/madico-cl-400-e-ps-sr/","product","high","false","Pellicola di sicurezza Madico CL 400 E PS SR","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-sicurezza-1.xml"
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-di-sicurezza/madico-cl-400-ps-sr/","/pellicole-per-vetri/pellicole-di-sicurezza/madico-cl-400-ps-sr/","/prodotti/madico-cl-400-ps-sr/","product","high","false","Pellicola di sicurezza Madico CL 400 PS SR","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-sicurezza-1.xml"
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-di-sicurezza/madico-cl-700-e-ps-sr/","/pellicole-per-vetri/pellicole-di-sicurezza/madico-cl-700-e-ps-sr/","/prodotti/madico-cl-700-e-ps-sr/","product","high","false","Pellicola di sicurezza Madico CL 700 E PS SR","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-sicurezza-1.xml"
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-di-sicurezza/madico-cl-700-ps-sr/","/pellicole-per-vetri/pellicole-di-sicurezza/madico-cl-700-ps-sr/","/prodotti/madico-cl-700-ps-sr/","product","high","false","Pellicola di sicurezza Madico CL 700 PS SR","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-sicurezza-1.xml"
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-di-sicurezza/madico-gullwing/","/pellicole-per-vetri/pellicole-di-sicurezza/madico-gullwing/","/prodotti/madico-gullwing/","product","high","false","Sistema di ancoraggio GullWing","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-sicurezza-1.xml"
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-decorative-per-vetri/madico-mt-200-xw/","/pellicole-per-vetri/pellicole-decorative-per-vetri/madico-mt-200-xw/","/prodotti/madico-mt-200-xw/","product","high","false","Pellicola privacy Madico MT 200 XW","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-privacy-1.xml"
"https://www.solarisfilms.it/pellicole-per-vetri/pellicole-decorative-per-vetri/vetrofanie/","/pellicole-per-vetri/pellicole-decorative-per-vetri/vetrofanie/","/prodotti/vetrofanie/","product","high","false","Vetrofanie, una soluzione pratica e di design","https://www.solarisfilms.it/wp-sitemap-posts-pellicole-privacy-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-trieste/","/servizio-locale/pellicole-per-vetri-trieste/","/servizio-locale/trieste/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-ancona/","/servizio-locale/pellicole-per-vetri-ancona/","/servizio-locale/ancona/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-aosta/","/servizio-locale/pellicole-per-vetri-aosta/","/servizio-locale/aosta/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-bari/","/servizio-locale/pellicole-per-vetri-bari/","/servizio-locale/bari/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-bologna/","/servizio-locale/pellicole-per-vetri-bologna/","/servizio-locale/bologna/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-campobasso/","/servizio-locale/pellicole-per-vetri-campobasso/","/servizio-locale/campobasso/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-catanzaro/","/servizio-locale/pellicole-per-vetri-catanzaro/","/servizio-locale/catanzaro/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-cosenza/","/servizio-locale/pellicole-per-vetri-cosenza/","/servizio-locale/cosenza/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-firenze/","/servizio-locale/pellicole-per-vetri-firenze/","/servizio-locale/firenze/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-genova/","/servizio-locale/pellicole-per-vetri-genova/","/servizio-locale/genova/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-laquila/","/servizio-locale/pellicole-per-vetri-laquila/","/servizio-locale/laquila/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-milano/","/servizio-locale/pellicole-per-vetri-milano/","/servizio-locale/milano/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-napoli/","/servizio-locale/pellicole-per-vetri-napoli/","/servizio-locale/napoli/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-palermo/","/servizio-locale/pellicole-per-vetri-palermo/","/servizio-locale/palermo/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-perugia/","/servizio-locale/pellicole-per-vetri-perugia/","/servizio-locale/perugia/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-potenza/","/servizio-locale/pellicole-per-vetri-potenza/","/servizio-locale/potenza/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-roma/","/servizio-locale/pellicole-per-vetri-roma/","/servizio-locale/roma/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-romagna/","/servizio-locale/pellicole-per-vetri-romagna/","/servizio-locale/romagna/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-torino/","/servizio-locale/pellicole-per-vetri-torino/","/servizio-locale/torino/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-trento/","/servizio-locale/pellicole-per-vetri-trento/","/servizio-locale/trento/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-udine/","/servizio-locale/pellicole-per-vetri-udine/","/servizio-locale/udine/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/servizio-locale/pellicole-per-vetri-venezia/","/servizio-locale/pellicole-per-vetri-venezia/","/servizio-locale/venezia/","local-service","high","false","Pellicole per vetri adesive","https://www.solarisfilms.it/wp-sitemap-posts-servizio-locale-1.xml"
"https://www.solarisfilms.it/pagina-info/norme/","/pagina-info/norme/","/info/norme/","info","high","false","Norme","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pagina-info/norma-brc/","/pagina-info/norma-brc/","/info/norma-brc/","info","high","false","Norma BRC","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pagina-info/sicurezza-a-norma-di-legge/","/pagina-info/sicurezza-a-norma-di-legge/","/info/sicurezza-a-norma-di-legge/","info","high","false","Sicurezza a norma di legge","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pagina-info/testo-unico-sulla-salute-e-sicurezza-sul-lavoro/","/pagina-info/testo-unico-sulla-salute-e-sicurezza-sul-lavoro/","/info/testo-unico-sulla-salute-e-sicurezza-sul-lavoro/","info","high","false","Testo unico sulla salute e sicurezza sul lavoro ​","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pagina-info/sistemi-filtranti-dpr-59-09/","/pagina-info/sistemi-filtranti-dpr-59-09/","/info/sistemi-filtranti-dpr-59-09/","info","high","false","Sistemi filtranti Dpr. 59/09","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pagina-info/certificazione-nfrc/","/pagina-info/certificazione-nfrc/","/info/certificazione-nfrc/","info","high","false","Certificazione NFRC","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pagina-info/i-punti-di-forza/","/pagina-info/i-punti-di-forza/","/info/i-punti-di-forza/","info","high","false","I punti di forza","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pagina-info/istruzioni-e-manutenzione/","/pagina-info/istruzioni-e-manutenzione/","/info/istruzioni-e-manutenzione/","info","high","false","Istruzione e manutenzione","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pagina-info/garanzie/","/pagina-info/garanzie/","/info/garanzie/","info","high","false","Garanzie","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pagina-info/glossario-termini/","/pagina-info/glossario-termini/","/info/glossario-termini/","info","high","false","Glossario termini","https://www.solarisfilms.it/wp-sitemap-posts-pagine-info-1.xml"
"https://www.solarisfilms.it/pellicole-antisolari/","/pellicole-antisolari/","/focus-tecnico/pellicole-antisolari/","technical-focus","high","false","Pellicole Antisolari","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-di-sicurezza/","/pellicole-di-sicurezza/","/focus-tecnico/pellicole-di-sicurezza/","technical-focus","high","false","Pellicole di sicurezza","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-antisolari-sputtered/","/pellicole-antisolari-sputtered/","/focus-tecnico/pellicole-antisolari-sputtered/","technical-focus","high","false","Pellicole Antisolari Sputtered","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-antisolari-sunscape/","/pellicole-antisolari-sunscape/","/focus-tecnico/pellicole-antisolari-sunscape/","technical-focus","high","false","Pellicole antisolari Sunscape","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-oscuranti-per-vetri/","/pellicole-oscuranti-per-vetri/","/focus-tecnico/pellicole-oscuranti-per-vetri/","technical-focus","high","false","Pellicole oscuranti per vetri","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-riflettenti/","/pellicole-riflettenti/","/focus-tecnico/pellicole-riflettenti/","technical-focus","high","false","Pellicole riflettenti","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-spettro-selettive/","/pellicole-spettro-selettive/","/focus-tecnico/pellicole-spettro-selettive/","technical-focus","high","false","Pellicole spettro selettive","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-di-sicurezza-neutre-la-serie-cl/","/pellicole-di-sicurezza-neutre-la-serie-cl/","/focus-tecnico/pellicole-di-sicurezza-neutre-la-serie-cl/","technical-focus","high","false","Pellicole di sicurezza neutre, la serie CL","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-di-sicurezza-antiesplosione-la-serie-safetyshield/","/pellicole-di-sicurezza-antiesplosione-la-serie-safetyshield/","/focus-tecnico/pellicole-di-sicurezza-antiesplosione-la-serie-safetyshield/","technical-focus","high","false","Pellicole di sicurezza antiesplosione, la serie SafetyShield","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-antisolari-di-sicurezza-la-serie-rs/","/pellicole-antisolari-di-sicurezza-la-serie-rs/","/focus-tecnico/pellicole-antisolari-di-sicurezza-la-serie-rs/","technical-focus","high","false","Pellicole antisolari di sicurezza, la serie RS","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-antigraffiti-per-vetri-la-serie-graffiti-free/","/pellicole-antigraffiti-per-vetri-la-serie-graffiti-free/","/focus-tecnico/pellicole-antigraffiti-per-vetri-la-serie-graffiti-free/","technical-focus","high","false","Pellicole antigraffiti per vetri: la serie Graffiti Free","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-decorative/","/pellicole-decorative/","/focus-tecnico/pellicole-decorative/","technical-focus","high","false","Pellicole decorative","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-antisolari-stampabili-e-vetrofanie/","/pellicole-antisolari-stampabili-e-vetrofanie/","/focus-tecnico/pellicole-antisolari-stampabili-e-vetrofanie/","technical-focus","high","false","Pellicole antisolari stampabili e vetrofanie","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-decorative-privacy/","/pellicole-decorative-privacy/","/focus-tecnico/pellicole-decorative-privacy/","technical-focus","high","false","Pellicole decorative privacy","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
"https://www.solarisfilms.it/pellicole-termoisolanti/","/pellicole-termoisolanti/","/focus-tecnico/pellicole-termoisolanti/","technical-focus","high","false","Pellicole termoisolanti","https://www.solarisfilms.it/wp-sitemap-posts-focus-tecnico-1.xml"
